"REF_DATE","GEO","DGUID","Type of reserve","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1097","","","","0"
"1994-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","919","","","","0"
"1994-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","10887","","","","0"
"1994-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","8046","","","","0"
"1994-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","539","","","","0"
"1994-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","273","","","","0"
"1994-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1104","","","","0"
"1994-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","925","","","","0"
"1994-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","11211","","","","0"
"1994-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","8432","","","","0"
"1994-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","502","","","","0"
"1994-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","260","","","","0"
"1994-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1105","","","","0"
"1994-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","912","","","","0"
"1994-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","11893","","","","0"
"1994-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","9092","","","","0"
"1994-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","483","","","","0"
"1994-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","252","","","","0"
"1994-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1130","","","","0"
"1994-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","936","","","","0"
"1994-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14819","","","","0"
"1994-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","12052","","","","0"
"1994-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","483","","","","0"
"1994-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","234","","","","0"
"1994-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1126","","","","0"
"1994-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","924","","","","0"
"1994-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14850","","","","0"
"1994-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","12103","","","","0"
"1994-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","485","","","","0"
"1994-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","218","","","","0"
"1994-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1133","","","","0"
"1994-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","911","","","","0"
"1994-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","15790","","","","0"
"1994-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","13016","","","","0"
"1994-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","492","","","","0"
"1994-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","210","","","","0"
"1994-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1149","","","","0"
"1994-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","923","","","","0"
"1994-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14979","","","","0"
"1994-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11968","","","","0"
"1994-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","693","","","","0"
"1994-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","208","","","","0"
"1994-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1163","","","","0"
"1994-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","947","","","","0"
"1994-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","13478","","","","0"
"1994-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","10676","","","","0"
"1994-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","551","","","","0"
"1994-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","199","","","","0"
"1994-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1146","","","","0"
"1994-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","906","","","","0"
"1994-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","12475","","","","0"
"1994-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","9693","","","","0"
"1994-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","526","","","","0"
"1994-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","198","","","","0"
"1994-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1148","","","","0"
"1994-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","910","","","","0"
"1995-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","13399","","","","0"
"1995-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","10606","","","","0"
"1995-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","518","","","","0"
"1995-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","201","","","","0"
"1995-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1161","","","","0"
"1995-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","913","","","","0"
"1995-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14530","","","","0"
"1995-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11310","","","","0"
"1995-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","527","","","","0"
"1995-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","203","","","","0"
"1995-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1345","","","","0"
"1995-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1145","","","","0"
"1995-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14807","","","","0"
"1995-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11522","","","","0"
"1995-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","473","","","","0"
"1995-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","212","","","","0"
"1995-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1405","","","","0"
"1995-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1195","","","","0"
"1995-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14957","","","","0"
"1995-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11622","","","","0"
"1995-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","487","","","","0"
"1995-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","211","","","","0"
"1995-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1416","","","","0"
"1995-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1221","","","","0"
"1995-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","15220","","","","0"
"1995-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11883","","","","0"
"1995-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","477","","","","0"
"1995-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","208","","","","0"
"1995-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1428","","","","0"
"1995-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1224","","","","0"
"1995-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","15007","","","","0"
"1995-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11795","","","","0"
"1995-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","381","","","","0"
"1995-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","205","","","","0"
"1995-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1421","","","","0"
"1995-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1205","","","","0"
"1995-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","16800","","","","0"
"1995-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","13737","","","","0"
"1995-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","406","","","","0"
"1995-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","202","","","","0"
"1995-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1218","","","","0"
"1995-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1237","","","","0"
"1995-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","16861","","","","0"
"1995-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","13862","","","","0"
"1995-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","448","","","","0"
"1995-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","192","","","","0"
"1995-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1175","","","","0"
"1995-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1184","","","","0"
"1995-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","16193","","","","0"
"1995-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","13083","","","","0"
"1995-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","508","","","","0"
"1995-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","191","","","","0"
"1995-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1186","","","","0"
"1995-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1225","","","","0"
"1995-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","15720","","","","0"
"1995-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","12631","","","","0"
"1995-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","510","","","","0"
"1995-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","187","","","","0"
"1995-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1176","","","","0"
"1995-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1216","","","","0"
"1995-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","15061","","","","0"
"1995-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11996","","","","0"
"1995-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","501","","","","0"
"1995-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","181","","","","0"
"1995-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1177","","","","0"
"1995-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1206","","","","0"
"1995-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","15227","","","","0"
"1995-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","12127","","","","0"
"1995-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","502","","","","0"
"1995-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","178","","","","0"
"1995-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1177","","","","0"
"1995-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1243","","","","0"
"1996-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14980","","","","0"
"1996-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11945","","","","0"
"1996-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","506","","","","0"
"1996-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","170","","","","0"
"1996-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1150","","","","0"
"1996-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1209","","","","0"
"1996-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","14741","","","","0"
"1996-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","11664","","","","0"
"1996-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","511","","","","0"
"1996-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","171","","","","0"
"1996-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1171","","","","0"
"1996-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1224","","","","0"
"1996-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","17004","","","","0"
"1996-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","13917","","","","0"
"1996-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","509","","","","0"
"1996-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","167","","","","0"
"1996-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1165","","","","0"
"1996-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1246","","","","0"
"1996-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","17363","","","","0"
"1996-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","14291","","","","0"
"1996-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","517","","","","0"
"1996-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","164","","","","0"
"1996-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1156","","","","0"
"1996-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1236","","","","0"
"1996-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","18394","","","","0"
"1996-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","15346","","","","0"
"1996-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","502","","","","0"
"1996-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","161","","","","0"
"1996-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1156","","","","0"
"1996-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1229","","","","0"
"1996-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","18731","","","","0"
"1996-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","15677","","","","0"
"1996-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","506","","","","0"
"1996-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","160","","","","0"
"1996-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1157","","","","0"
"1996-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1231","","","","0"
"1996-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","18691","","","","0"
"1996-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","15586","","","","0"
"1996-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","520","","","","0"
"1996-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","161","","","","0"
"1996-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1175","","","","0"
"1996-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1249","","","","0"
"1996-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","19603","","","","0"
"1996-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16505","","","","0"
"1996-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","508","","","","0"
"1996-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","160","","","","0"
"1996-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1176","","","","0"
"1996-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1254","","","","0"
"1996-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","19493","","","","0"
"1996-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16438","","","","0"
"1996-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","502","","","","0"
"1996-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","156","","","","0"
"1996-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1162","","","","0"
"1996-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1235","","","","0"
"1996-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","20029","","","","0"
"1996-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16958","","","","0"
"1996-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","507","","","","0"
"1996-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","156","","","","0"
"1996-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1167","","","","0"
"1996-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1241","","","","0"
"1996-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","20116","","","","0"
"1996-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17040","","","","0"
"1996-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","501","","","","0"
"1996-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","156","","","","0"
"1996-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1176","","","","0"
"1996-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1243","","","","0"
"1996-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","20578","","","","0"
"1996-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17521","","","","0"
"1996-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","507","","","","0"
"1996-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","155","","","","0"
"1996-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1168","","","","0"
"1996-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1226","","","","0"
"1997-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","20889","","","","0"
"1997-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","17942","","","","0"
"1997-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","508","","","","0"
"1997-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","151","","","","0"
"1997-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1133","","","","0"
"1997-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1155","","","","0"
"1997-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","21044","","","","0"
"1997-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18110","","","","0"
"1997-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","505","","","","0"
"1997-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","150","","","","0"
"1997-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1132","","","","0"
"1997-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1147","","","","0"
"1997-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","21638","","","","0"
"1997-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18726","","","","0"
"1997-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","499","","","","0"
"1997-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","150","","","","0"
"1997-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1134","","","","0"
"1997-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1129","","","","0"
"1997-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","19856","","","","0"
"1997-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","16980","","","","0"
"1997-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","503","","","","0"
"1997-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","148","","","","0"
"1997-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1117","","","","0"
"1997-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1108","","","","0"
"1997-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","21025","","","","0"
"1997-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18084","","","","0"
"1997-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","515","","","","0"
"1997-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","150","","","","0"
"1997-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1146","","","","0"
"1997-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1130","","","","0"
"1997-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","21258","","","","0"
"1997-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","18338","","","","0"
"1997-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","502","","","","0"
"1997-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","150","","","","0"
"1997-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","1142","","","","0"
"1997-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","1127","","","","0"
