"REF_DATE","GEO","DGUID","Receipts, payments and balances","Current account and capital account","Countries or regions","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995","Canada","2016A000011124","Receipts","Total current account","All other countries","Dollars","81","millions","6","v61914315","1.1.1.8","36690","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","All countries","Dollars","81","millions","6","v61914316","1.1.2.1","300197","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","United States","Dollars","81","millions","6","v61914317","1.1.2.2","224690","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","United Kingdom","Dollars","81","millions","6","v61914318","1.1.2.3","6574","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914319","1.1.2.4","68932","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","Other European Union countries","Dollars","81","millions","6","v61914320","1.1.2.5","17804","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","Japan","Dollars","81","millions","6","v61914321","1.1.2.6","14795","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914322","1.1.2.7","5803","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods and services","All other countries","Dollars","81","millions","6","v61914323","1.1.2.8","30530","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","All countries","Dollars","81","millions","6","v61914324","1.1.3.1","265301","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","United States","Dollars","81","millions","6","v61914325","1.1.3.2","205560","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","United Kingdom","Dollars","81","millions","6","v61914326","1.1.3.3","4360","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914327","1.1.3.4","55381","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","Other European Union countries","Dollars","81","millions","6","v61914328","1.1.3.5","13868","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","Japan","Dollars","81","millions","6","v61914329","1.1.3.6","13286","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914330","1.1.3.7","4562","","","","0"
"1995","Canada","2016A000011124","Receipts","Goods","All other countries","Dollars","81","millions","6","v61914331","1.1.3.8","23666","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","All countries","Dollars","81","millions","6","v61914334","1.1.5.1","34896","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","United States","Dollars","81","millions","6","v61914335","1.1.5.2","19130","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","United Kingdom","Dollars","81","millions","6","v61914336","1.1.5.3","2214","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914337","1.1.5.4","13552","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","Other European Union countries","Dollars","81","millions","6","v61914338","1.1.5.5","3937","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","Japan","Dollars","81","millions","6","v61914339","1.1.5.6","1509","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914340","1.1.5.7","1241","","","","0"
"1995","Canada","2016A000011124","Receipts","Services","All other countries","Dollars","81","millions","6","v61914341","1.1.5.8","6865","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","All countries","Dollars","81","millions","6","v61914342","1.1.6.1","11144","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","United States","Dollars","81","millions","6","v61914343","1.1.6.2","6034","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","United Kingdom","Dollars","81","millions","6","v61914344","1.1.6.3","625","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914345","1.1.6.4","4485","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","Other European Union countries","Dollars","81","millions","6","v61914346","1.1.6.5","1475","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","Japan","Dollars","81","millions","6","v61914347","1.1.6.6","707","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914348","1.1.6.7","440","","","","0"
"1995","Canada","2016A000011124","Receipts","Travel","All other countries","Dollars","81","millions","6","v61914349","1.1.6.8","1862","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","All countries","Dollars","81","millions","6","v61914350","1.1.7.1","7207","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","United States","Dollars","81","millions","6","v61914351","1.1.7.2","3538","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","United Kingdom","Dollars","81","millions","6","v61914352","1.1.7.3","537","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914353","1.1.7.4","3133","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","Other European Union countries","Dollars","81","millions","6","v61914354","1.1.7.5","1150","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","Japan","Dollars","81","millions","6","v61914355","1.1.7.6","528","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914356","1.1.7.7","256","","","","0"
"1995","Canada","2016A000011124","Receipts","Transportation","All other countries","Dollars","81","millions","6","v61914357","1.1.7.8","1199","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","All countries","Dollars","81","millions","6","v61914358","1.1.8.1","16545","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","United States","Dollars","81","millions","6","v61914359","1.1.8.2","9559","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","United Kingdom","Dollars","81","millions","6","v61914360","1.1.8.3","1052","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914361","1.1.8.4","5934","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","Other European Union countries","Dollars","81","millions","6","v61914362","1.1.8.5","1311","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","Japan","Dollars","81","millions","6","v61914363","1.1.8.6","274","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914364","1.1.8.7","544","","","","0"
"1995","Canada","2016A000011124","Receipts","Other services","All other countries","Dollars","81","millions","6","v61914365","1.1.8.8","3804","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","All countries","Dollars","81","millions","6","v61914366","1.1.9.1","15357","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","United States","Dollars","81","millions","6","v61914367","1.1.9.2","9339","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","United Kingdom","Dollars","81","millions","6","v61914368","1.1.9.3","938","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914369","1.1.9.4","5080","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","Other European Union countries","Dollars","81","millions","6","v61914370","1.1.9.5","1157","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","Japan","Dollars","81","millions","6","v61914371","1.1.9.6","251","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914372","1.1.9.7","508","","","","0"
"1995","Canada","2016A000011124","Receipts","Commercial services","All other countries","Dollars","81","millions","6","v61914373","1.1.9.8","3164","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","All countries","Dollars","81","millions","6","v61914374","1.1.10.1","1188","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","United States","Dollars","81","millions","6","v61914375","1.1.10.2","220","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","United Kingdom","Dollars","81","millions","6","v61914376","1.1.10.3","114","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914377","1.1.10.4","854","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","Other European Union countries","Dollars","81","millions","6","v61914378","1.1.10.5","154","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","Japan","Dollars","81","millions","6","v61914379","1.1.10.6","23","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914380","1.1.10.7","36","","","","0"
"1995","Canada","2016A000011124","Receipts","Government services","All other countries","Dollars","81","millions","6","v61914381","1.1.10.8","640","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","All countries","Dollars","81","millions","6","v61914382","1.1.11.1","26710","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","United States","Dollars","81","millions","6","v61914383","1.1.11.2","13874","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","United Kingdom","Dollars","81","millions","6","v61914384","1.1.11.3","3491","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914385","1.1.11.4","9345","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","Other European Union countries","Dollars","81","millions","6","v61914386","1.1.11.5","1796","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","Japan","Dollars","81","millions","6","v61914387","1.1.11.6","203","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914388","1.1.11.7","1159","","","","0"
"1995","Canada","2016A000011124","Receipts","Primary income","All other countries","Dollars","81","millions","6","v61914389","1.1.11.8","6188","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","All countries","Dollars","81","millions","6","v61914390","1.1.12.1","668","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","United States","Dollars","81","millions","6","v61914391","1.1.12.2","338","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","United Kingdom","Dollars","81","millions","6","v61914392","1.1.12.3","28","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914393","1.1.12.4","302","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","Other European Union countries","Dollars","81","millions","6","v61914394","1.1.12.5","45","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","Japan","Dollars","81","millions","6","v61914395","1.1.12.6","24","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914396","1.1.12.7","54","","","","0"
"1995","Canada","2016A000011124","Receipts","Compensation of employees","All other countries","Dollars","81","millions","6","v61914397","1.1.12.8","179","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","All countries","Dollars","81","millions","6","v61914398","1.1.13.1","26043","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","United States","Dollars","81","millions","6","v61914399","1.1.13.2","13536","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","United Kingdom","Dollars","81","millions","6","v61914400","1.1.13.3","3463","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914401","1.1.13.4","9043","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","Other European Union countries","Dollars","81","millions","6","v61914402","1.1.13.5","1751","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","Japan","Dollars","81","millions","6","v61914403","1.1.13.6","179","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914404","1.1.13.7","1105","","","","0"
"1995","Canada","2016A000011124","Receipts","Investment income","All other countries","Dollars","81","millions","6","v61914405","1.1.13.8","6008","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","All countries","Dollars","81","millions","6","v61914406","1.1.14.1","10034","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","United States","Dollars","81","millions","6","v61914407","1.1.14.2","4045","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","United Kingdom","Dollars","81","millions","6","v61914408","1.1.14.3","1399","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914409","1.1.14.4","4589","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","Other European Union countries","Dollars","81","millions","6","v61914410","1.1.14.5","1046","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","Japan","Dollars","81","millions","6","v61914411","1.1.14.6","36","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914412","1.1.14.7","724","","","","0"
"1995","Canada","2016A000011124","Receipts","Direct investment income","All other countries","Dollars","81","millions","6","v61914413","1.1.14.8","2783","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","All countries","Dollars","81","millions","6","v61914414","1.1.15.1","3260","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","United States","Dollars","81","millions","6","v61914415","1.1.15.2","2402","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","United Kingdom","Dollars","81","millions","6","v61914416","1.1.15.3","110","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914417","1.1.15.4","748","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","Other European Union countries","Dollars","81","millions","6","v61914418","1.1.15.5","73","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","Japan","Dollars","81","millions","6","v61914419","1.1.15.6","54","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914420","1.1.15.7","35","","","","0"
"1995","Canada","2016A000011124","Receipts","Portfolio investment income","All other countries","Dollars","81","millions","6","v61914421","1.1.15.8","586","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","All countries","Dollars","81","millions","6","v61914422","1.1.16.1","12748","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","United States","Dollars","81","millions","6","v61914423","1.1.16.2","7088","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","United Kingdom","Dollars","81","millions","6","v61914424","1.1.16.3","1954","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914425","1.1.16.4","3706","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","Other European Union countries","Dollars","81","millions","6","v61914426","1.1.16.5","631","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","Japan","Dollars","81","millions","6","v61914427","1.1.16.6","89","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914428","1.1.16.7","346","","","","0"
"1995","Canada","2016A000011124","Receipts","Other investment income","All other countries","Dollars","81","millions","6","v61914429","1.1.16.8","2640","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","All countries","Dollars","81","millions","6","v61914430","1.1.17.1","3892","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","United States","Dollars","81","millions","6","v61914431","1.1.17.2","2320","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","United Kingdom","Dollars","81","millions","6","v61914432","1.1.17.3","345","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914433","1.1.17.4","1227","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","Other European Union countries","Dollars","81","millions","6","v61914434","1.1.17.5","898","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","Japan","Dollars","81","millions","6","v61914435","1.1.17.6","266","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914436","1.1.17.7","90","","","","0"
"1995","Canada","2016A000011124","Receipts","Secondary income","All other countries","Dollars","81","millions","6","v61914437","1.1.17.8","-27","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","All countries","Dollars","81","millions","6","v61914438","1.1.18.1","1734","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","United States","Dollars","81","millions","6","v61914439","1.1.18.2","964","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","United Kingdom","Dollars","81","millions","6","v61914440","1.1.18.3","147","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914441","1.1.18.4","624","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","Other European Union countries","Dollars","81","millions","6","v61914442","1.1.18.5","702","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","Japan","Dollars","81","millions","6","v61914443","1.1.18.6","33","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914444","1.1.18.7","20","","","","0"
"1995","Canada","2016A000011124","Receipts","Private transfers","All other countries","Dollars","81","millions","6","v61914445","1.1.18.8","-132","","","","0"
"1995","Canada","2016A000011124","Receipts","Other private transfers","All countries","Dollars","81","millions","6","v61914446","1.1.19.1","1734","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","All countries","Dollars","81","millions","6","v61914447","1.1.23.1","2158","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","United States","Dollars","81","millions","6","v61914448","1.1.23.2","1357","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","United Kingdom","Dollars","81","millions","6","v61914449","1.1.23.3","198","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914450","1.1.23.4","603","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","Other European Union countries","Dollars","81","millions","6","v61914451","1.1.23.5","196","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","Japan","Dollars","81","millions","6","v61914452","1.1.23.6","232","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914453","1.1.23.7","70","","","","0"
"1995","Canada","2016A000011124","Receipts","Government transfers","All other countries","Dollars","81","millions","6","v61914454","1.1.23.8","105","","","","0"
"1995","Canada","2016A000011124","Receipts","Canadian taxes","All countries","Dollars","81","millions","6","v61914455","1.1.24.1","2123","","","","0"
"1995","Canada","2016A000011124","Receipts","Other transfers of government","All countries","Dollars","81","millions","6","v61914456","1.1.26.1","35","","","","0"
"1995","Canada","2016A000011124","Receipts","Capital account","All countries","Dollars","81","millions","6","v61914457","1.1.27.1","124","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","All countries","Dollars","81","millions","6","v61914458","1.2.1.1","337643","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","United States","Dollars","81","millions","6","v61914459","1.2.1.2","232062","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","United Kingdom","Dollars","81","millions","6","v61914460","1.2.1.3","15051","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914461","1.2.1.4","90530","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","Other European Union countries","Dollars","81","millions","6","v61914462","1.2.1.5","27082","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","Japan","Dollars","81","millions","6","v61914463","1.2.1.6","14127","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914464","1.2.1.7","13844","","","","0"
"1995","Canada","2016A000011124","Payments","Total current account","All other countries","Dollars","81","millions","6","v61914465","1.2.1.8","35478","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","All countries","Dollars","81","millions","6","v61914466","1.2.2.1","274135","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","United States","Dollars","81","millions","6","v61914467","1.2.2.2","199743","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","United Kingdom","Dollars","81","millions","6","v61914468","1.2.2.3","7940","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914469","1.2.2.4","66452","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","Other European Union countries","Dollars","81","millions","6","v61914470","1.2.2.5","20258","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","Japan","Dollars","81","millions","6","v61914471","1.2.2.6","9594","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914472","1.2.2.7","9583","","","","0"
"1995","Canada","2016A000011124","Payments","Goods and services","All other countries","Dollars","81","millions","6","v61914473","1.2.2.8","27016","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","All countries","Dollars","81","millions","6","v61914474","1.2.3.1","230093","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","United States","Dollars","81","millions","6","v61914475","1.2.3.2","172478","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","United Kingdom","Dollars","81","millions","6","v61914476","1.2.3.3","4881","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914477","1.2.3.4","52733","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","Other European Union countries","Dollars","81","millions","6","v61914478","1.2.3.5","15373","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","Japan","Dollars","81","millions","6","v61914479","1.2.3.6","8427","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914480","1.2.3.7","7942","","","","0"
"1995","Canada","2016A000011124","Payments","Goods","All other countries","Dollars","81","millions","6","v61914481","1.2.3.8","20993","","","","0"
"1995","Canada","2016A000011124","Payments","Services","All countries","Dollars","81","millions","6","v61914482","1.2.5.1","44042","","","","0"
"1995","Canada","2016A000011124","Payments","Services","United States","Dollars","81","millions","6","v61914483","1.2.5.2","27265","","","","0"
"1995","Canada","2016A000011124","Payments","Services","United Kingdom","Dollars","81","millions","6","v61914484","1.2.5.3","3059","","","","0"
"1995","Canada","2016A000011124","Payments","Services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914485","1.2.5.4","13718","","","","0"
"1995","Canada","2016A000011124","Payments","Services","Other European Union countries","Dollars","81","millions","6","v61914486","1.2.5.5","4886","","","","0"
"1995","Canada","2016A000011124","Payments","Services","Japan","Dollars","81","millions","6","v61914487","1.2.5.6","1168","","","","0"
"1995","Canada","2016A000011124","Payments","Services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914488","1.2.5.7","1641","","","","0"
"1995","Canada","2016A000011124","Payments","Services","All other countries","Dollars","81","millions","6","v61914489","1.2.5.8","6023","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","All countries","Dollars","81","millions","6","v61914490","1.2.6.1","14258","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","United States","Dollars","81","millions","6","v61914491","1.2.6.2","9277","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","United Kingdom","Dollars","81","millions","6","v61914492","1.2.6.3","845","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914493","1.2.6.4","4136","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","Other European Union countries","Dollars","81","millions","6","v61914494","1.2.6.5","1448","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","Japan","Dollars","81","millions","6","v61914495","1.2.6.6","128","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914496","1.2.6.7","698","","","","0"
"1995","Canada","2016A000011124","Payments","Travel","All other countries","Dollars","81","millions","6","v61914497","1.2.6.8","1863","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","All countries","Dollars","81","millions","6","v61914498","1.2.7.1","10911","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","United States","Dollars","81","millions","6","v61914499","1.2.7.2","4396","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","United Kingdom","Dollars","81","millions","6","v61914500","1.2.7.3","795","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914501","1.2.7.4","5720","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","Other European Union countries","Dollars","81","millions","6","v61914502","1.2.7.5","2321","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","Japan","Dollars","81","millions","6","v61914503","1.2.7.6","518","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914504","1.2.7.7","457","","","","0"
"1995","Canada","2016A000011124","Payments","Transportation","All other countries","Dollars","81","millions","6","v61914505","1.2.7.8","2424","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","All countries","Dollars","81","millions","6","v61914506","1.2.8.1","18873","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","United States","Dollars","81","millions","6","v61914507","1.2.8.2","13592","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","United Kingdom","Dollars","81","millions","6","v61914508","1.2.8.3","1419","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914509","1.2.8.4","3862","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","Other European Union countries","Dollars","81","millions","6","v61914510","1.2.8.5","1117","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","Japan","Dollars","81","millions","6","v61914511","1.2.8.6","522","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914512","1.2.8.7","486","","","","0"
"1995","Canada","2016A000011124","Payments","Other services","All other countries","Dollars","81","millions","6","v61914513","1.2.8.8","1737","","","","0"
"1995","Canada","2016A000011124","Payments","Commercial services","All countries","Dollars","81","millions","6","v61914514","1.2.9.1","18333","","","","0"
"1995","Canada","2016A000011124","Payments","Commercial services","United States","Dollars","81","millions","6","v61914515","1.2.9.2","13457","","","","0"
"1995","Canada","2016A000011124","Payments","Commercial services","United Kingdom","Dollars","81","millions","6","v61914516","1.2.9.3","1395","","","","0"
"1995","Canada","2016A000011124","Payments","Commercial services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914517","1.2.9.4","3481","","","","0"
"1995","Canada","2016A000011124","Payments","Commercial services","Other European Union countries","Dollars","81","millions","6","v61914518","1.2.9.5","971","","","","0"
"1995","Canada","2016A000011124","Payments","Commercial services","Japan","Dollars","81","millions","6","v61914519","1.2.9.6","499","","","","0"
"1995","Canada","2016A000011124","Payments","Commercial services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914520","1.2.9.7","467","","","","0"
